Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
1098	-2140.378	-2293.829	153.4501	0.8657711	0.4579455	0.681992	0.318008	3.922707
1104	-2140.897	-2293.967	153.0698	0.9925198	0.3347965	0.681992	0.318008	4.204047
1110	-2139.614	-2295.4	155.7861	1.487457	0.6563454	0.566839	0.433161	1.938552
1116	-2137.699	-2293.394	155.6944	1.424733	0.6391684	0.498394	0.501606	2.057311
1122	-2124.327	-2279.664	155.3368	1.531983	0.5686338	0.686365	0.313635	2.286326
1128	-2127.578	-2284.036	156.458	1.318888	0.2378598	0.555601	0.444399	2.121676
1134	-2125.825	-2280.298	154.4733	1.23873	0.5404127	0.555601	0.444399	3.02661
1140	-2128.527	-2284.306	155.7788	1.235139	0.3228954	0.498052	0.501948	2.476735
1146	-2121.998	-2278.036	156.0378	1.248938	0.3275364	0.594728	0.405272	2.297699
1152	-2125.928	-2280.73	154.802	1.408109	0.2735881	0.656353	0.343647	3.038604
1158	-2135.426	-2290.056	154.63	1.321217	0.3378088	0.628412	0.371588	3.104758
1164	-2139.377	-2293.947	154.5705	1.384748	0.4020468	0.454767	0.545233	3.024307
1170	-2135.987	-2288.999	153.0119	1.116238	0.5934954	0.46282	0.53718	3.905932
1176	-2139.796	-2293.03	153.2337	0.8997842	0.2727682	0.608688	0.391312	4.245116
1182	-2133.405	-2286.13	152.7256	1.160102	0.3851042	0.675791	0.324209	4.245116
1188	-2138.713	-2291.579	152.8657	1.033237	0.2579729	0.698119	0.301881	4.39881
1194	-2134.036	-2288.286	154.2502	1.150543	0.2579729	0.573834	0.426166	3.539157
1200	-2130.769	-2284.794	154.0245	1.183169	0.3404741	0.58849	0.41151	3.539157
1206	-2136.977	-2291.087	154.1097	1.04399	0.3662506	0.642922	0.357078	3.539157
1212	-2134.69	-2287.53	152.8401	0.9903812	0.3595093	0.520847	0.479153	4.305693
1218	-2139.411	-2292.263	152.8518	0.9629889	0.3671708	0.571455	0.428545	4.305693
1224	-2145.864	-2299.758	153.8939	1.253317	0.3650026	0.656821	0.343179	3.544424
1230	-2132.942	-2287.961	155.0193	1.246832	0.3650026	0.624876	0.375124	2.881424
1236	-2138.137	-2290.697	152.5591	1.098076	0.3007843	0.624876	0.375124	4.476162
1242	-2134.322	-2286.903	152.5807	0.965208	0.2979128	0.794433	0.205567	4.542493
1248	-2138.413	-2291.289	152.8763	0.9151579	0.277616	0.640778	0.359222	4.431632
1254	-2138.348	-2292.972	154.624	1.497459	0.3089334	0.595704	0.404296	3.041364
1260	-2130.633	-2285.298	154.6653	1.220242	0.2835031	0.567042	0.432958	3.217339
1266	-2139.86	-2293.436	153.576	1.000642	0.3721068	0.567042	0.432958	3.86586
1272	-2136.746	-2290.19	153.4439	1.135122	0.3709397	0.597196	0.402804	3.86586
1278	-2137.712	-2292.289	154.5774	1.182737	0.5490649	0.519965	0.480035	2.989712
1284	-2138.993	-2292.426	153.4335	1.245605	0.3415342	0.573166	0.426834	3.843524
1290	-2133.904	-2289.297	155.3932	1.245605	0.3561939	0.636424	0.363576	2.665148
1296	-2128.184	-2283.051	154.8669	1.166103	0.4766376	0.675963	0.324037	2.896246
1302	-2137.771	-2290.609	152.8379	0.9454895	0.380914	0.675963	0.324037	4.307764
1308	-2140.156	-2292.84	152.6841	0.9602358	0.4316778	0.675963	0.324037	4.331599
1314	-2135.398	-2291.761	156.3628	2.035863	0.7478683	0.734538	0.265462	0.9706548
1320	-2148.011	-2304.688	156.6772	2.035863	0.5398413	0.696913	0.303087	0.9440067
1326	-2140.351	-2296.55	156.1995	2.101321	0.8522395	0.589537	0.410463	0.9440067
1332	-2139.849	-2291.595	151.7458	0.8934332	0.3772772	0.612165	0.387835	4.953279
1338	-2141.926	-2294.816	152.8897	0.9780465	0.403421	0.612165	0.387835	4.235099
1344	-2138.052	-2291.559	153.5073	1.188545	0.2960428	0.648894	0.351106	3.89249
1350	-2135.815	-2291.937	156.1213	1.553016	0.3802508	0.683338	0.316662	1.972392
1356	-2128.962	-2285.469	156.5063	1.59871	0.4146662	0.515717	0.484283	1.627671
1362	-2143.149	-2299.261	156.1114	1.521614	0.4485197	0.612959	0.387041	1.913592
1368	-2145.591	-2301.759	156.1681	1.521614	0.4174643	0.559203	0.440797	1.913592
1374	-2142.283	-2297.888	155.6055	1.472757	0.6642994	0.63893	0.36107	2.061519
1380	-2132.015	-2286.967	154.952	1.149924	0.40628	0.63893	0.36107	2.931308
1386	-2150	-2302.49	152.49	1.149924	0.3264819	0.649544	0.350456	4.453105
1392	-2132.386	-2285.455	153.0686	0.9987931	0.3059914	0.668647	0.331353	4.237659
1398	-2131.282	-2284.194	152.9116	1.081412	0.3394323	0.667021	0.332979	4.237659
1404	-2138.764	-2292.553	153.7888	1.069944	0.2982806	0.499331	0.500669	3.795861
1410	-2125.506	-2279.166	153.6598	1.159447	0.3443904	0.534656	0.465344	3.75937
1416	-2138.701	-2290.106	151.4051	1.040372	0.679208	0.658362	0.341638	4.789408
1422	-2134.291	-2286.67	152.3797	0.9929335	0.5163524	0.649322	0.350678	4.402871
1428	-2130.19	-2284.438	154.2482	1.102115	0.4192966	0.587138	0.412862	3.363582
1434	-2130.796	-2285.133	154.3377	1.241451	0.4955515	0.571345	0.428655	3.149102
1440	-2135.174	-2289.596	154.4212	1.192948	0.4341944	0.625028	0.374972	3.191696
1446	-2128.449	-2283.826	155.3771	1.352419	0.3508449	0.635151	0.364849	2.616135
1452	-2144.364	-2299.732	155.3679	1.217528	0.4577214	0.659906	0.340094	2.578294
1458	-2128.055	-2282.713	154.6584	1.152357	0.3104902	0.702223	0.297777	3.224122
1464	-2127.159	-2280.496	153.3376	1.021199	0.4369426	0.721587	0.278413	3.919586
1470	-2126.637	-2281.883	155.2455	1.192849	0.3434123	0.695772	0.304228	2.804289
1476	-2142.879	-2296.841	153.9626	1.235263	0.6396947	0.615807	0.384193	3.245476
1482	-2131.727	-2285.468	153.741	1.070082	0.4371167	0.662969	0.337031	3.658869
1488	-2134.178	-2286.6	152.4214	1.027554	0.3352017	0.605367	0.394633	4.549791
1494	-2149.554	-2300.872	151.3184	0.9385628	0.5804922	0.605367	0.394633	4.971751
1500	-2139.736	-2296.034	156.2971	1.468818	0.1938202	0.676445	0.323555	2.210748
1506	-2144.684	-2301.598	156.9138	1.662668	0.2297993	0.560264	0.439736	1.587979
1512	-2146.539	-2303.212	156.6732	1.421405	0.3536061	0.554706	0.445294	1.72139
1518	-2133.171	-2288.956	155.784	1.251412	0.3682352	0.59538	0.40462	2.402558
1524	-2136.208	-2291.737	155.5289	1.363704	0.3087595	0.559457	0.440543	2.572244
1530	-2132.077	-2288.415	156.3372	1.491873	0.5219462	0.484903	0.515097	1.691967
1536	-2141.007	-2297.104	156.0976	1.563076	0.5511583	0.681767	0.318233	1.777987
1542	-2142.393	-2298.519	156.1263	1.593796	0.7520827	0.722361	0.277639	1.537222
1548	-2143.558	-2299.522	155.964	1.765226	0.757578	0.560352	0.439648	1.525372
